FILIAL,DATA,DEBITO,CREDITO,VALOR,HISTORICO
,16/03/2022,45764,10164,773.0,"10.01,CNF 636992681 / NFC-E 000047376 / RC 637410100"
,16/03/2022,45764,10164,2418.2,"10.01,CNF 637239939 / NFC-E 000062068 / RC 637726822"
,17/03/2022,45764,10164,5340.24,"10.01,CNF 637411047 / RC 638081280 / NFC-E 000062103"
,17/03/2022,45764,10164,598.54,"10.01,CNF 637661206 / RC 637735609 / NFC-E 000007552"
,17/03/2022,45764,10164,2899.7,"10.01,CNF 637661269 / NFC-E 000062104"
,17/03/2022,45764,10164,799.0,"10.01,CNF 637721272 / NFE 000030002"
,17/03/2022,45764,10164,809.4,"10.01,CNF 637721322 / NFC-E 000047394 / RC 637822794"
,18/03/2022,45764,10164,282.0,"10.01,CNF 637765332 / RC 638006944 / NFC-E 000047403"
,17/03/2022,45764,10164,618.5,"10.01,CNF 637820193 / NFE 000030003"
,18/03/2022,45764,10164,520.45,"10.01,CNF 637826986 / NFC-E 000047401 / RC 638013854"
,18/03/2022,45764,10164,555.0,"10.01,CNF 638004394 / NFC-E 000007570 / RC 638216445"
,19/03/2022,45764,10164,460.41,"10.01,CNF 638107467 / NFC-E 000021648"
,19/03/2022,45764,10164,664.06,"10.01,CNF 638277781 / NFC-E 000007598"
,19/03/2022,45764,10164,170.0,"10.01,CNF 638277891 / NFC-E 000047422 / RC 638646873"
,19/03/2022,45764,10164,408.9,"10.01,CNF 638468661 / NFC-E 000007600"
,19/03/2022,45764,10164,181.4,"10.01,CNF 638629646 / NFC-E 000040119 / RC 638756670"
,19/03/2022,45764,10164,874.0,"10.01,CNF 638655399 / NFC-E 000047432 / RC 638760543"
,19/03/2022,45764,10164,751.03,"10.01,CNF 638655516 / NFC-E 000047439 / RC 638778539"
,19/03/2022,45764,10164,171.4,"10.01,CNF 638748852 / NFC-E 000040124 / RC 638778352"
,20/03/2022,45764,10164,2988.75,"10.01,CNF 638846872 / NFC-E 000062158 / RC 639192901"
,20/03/2022,45764,10164,564.0,"10.01,CNF 638893304 / RC 638902264 / NFC-E 000040152"
,22/03/2022,45764,10164,234.0,"10.01,CNF 639230176 / RC 639577228 / RC 639566376 / NFC-E 000047480"
,22/03/2022,45764,10164,3115.48,"10.01,CNF 639230345 / RC 639682536 / NFC-E 000047487"
,23/03/2022,45764,10164,1300.4,"10.01,CNF 639546240 / NFC-E 000040226"
,23/03/2022,45764,10164,211.0,"10.01,CNF 639690529 / RC 639839768 / NFC-E 000007629"
,23/03/2022,45764,10164,2668.56,"10.01,CNF 639829041 / RC 639990341 / RC 639992115 / RC 639992383 / NFC-E 000040210 / RC 639992651"
,23/03/2022,45764,10164,1990.0,"10.01,CNF 639977400 / RC 640072245 / RC 640072273 / NFE 000030015"
,23/03/2022,45764,10164,299.0,"10.01,CNF 640053240 / NFE 000030016"
,25/03/2022,45764,10164,1352.4,"10.01,CNF 640076463 / NFE 000030019"
,24/03/2022,45764,10164,242.84,"10.01,CNF 640375208 / RC 640389383 / NFC-E 000007641"
,24/03/2022,45764,10164,170.0,"10.01,CNF 640375327 / RC 640389633 / NFC-E 000007644"
,24/03/2022,45764,10164,2588.0,"10.01,CNF 640375357 / NFC-E 000007645 / RC 640399653"
,25/03/2022,45764,10164,135.56,"10.01,CNF 640644190 / NFC-E 000047523 / RC 640806418"
,26/03/2022,45764,10164,612.5,"10.01,CNF 640808364 / NFC-E 000047611"
,27/03/2022,45764,10164,1700.15,"10.01,CNF 640808492 / NFE 000030025"
,26/03/2022,45764,10164,509.52,"10.01,CNF 640810318 / NFC-E 000062284"
,26/03/2022,45764,10164,79.81,"10.01,CNF 641111667 / NFC-E 000062278 / RC 641660314 / RC 641660339"
,26/03/2022,45764,10164,307.23,"10.01,CNF 641111704 / RC 641180988 / NFC-E 000040250"
,26/03/2022,45764,10164,1008.8,"10.01,CNF 641147695 / NFC-E 000040257 / RC 641224116"
,27/03/2022,45764,10164,625.0,"10.01,CNF 641294016 / NFC-E 000040282"
,27/03/2022,45764,10164,428.68,"10.01,CNF 641294138 / RC 641318819 / NFC-E 000040285 / RC 641318752"
,27/03/2022,45764,10164,1880.4,"10.01,CNF 641305487 / NFC-E 000062282"
,28/03/2022,45764,10164,4747.2,"10.01,CNF 641316716 / NFC-E 000062304 / RC 642457434"
,28/03/2022,45764,10164,865.08,"10.01,CNF 641316878 / RC 641797580 / NFC-E 000047568"
,27/03/2022,45764,10164,138.49,"10.01,CNF 641319803 / NFC-E 000047549 / RC 641349084"
,27/03/2022,45764,10164,3148.2,"10.01,CNF 641319809 / NFC-E 000040304"
,28/03/2022,45764,10164,318.52,"10.01,CNF 641464517 / RC 641555830 / NFC-E 000040294"
,29/03/2022,45764,10164,474.15,"10.01,CNF 641963629 / NFC-E 000047585"
,30/03/2022,45764,10164,1161.04,"10.01,CNF 642091979 / NFC-E 000007957"
,30/03/2022,45764,10164,590.3,"10.01,CNF 642092024 / NFC-E 000007688"
,30/03/2022,45764,10164,248.52,"10.01,CNF 642356211 / RC 642581171 / NFC-E 000040332"
,30/03/2022,45764,10164,177.94,"10.01,CNF 642356424 / RC 642629586 / NFC-E 000007687"
,30/03/2022,45764,10164,694.48,"10.01,CNF 642654539 / RC 642747698 / NFC-E 000040338"
,30/03/2022,45764,10164,245.71,"10.01,CNF 642709478 / RC 642904939 / NFC-E 000047602"
,30/03/2022,45764,10164,374.75,"10.01,CNF 642827982 / RC 642894533 / NFC-E 000007694 / RC 642894614"
,30/03/2022,45764,10164,974.0,"10.01,CNF 642828123 / RC 642905129 / NFC-E 000047603"
,30/03/2022,45764,10164,243.28,"10.01,CNF 642895094 / RC 642905340 / NFC-E 000047608"
,31/03/2022,45764,10164,189.34,"10.01,CNF 643315365 / RC 643661558 / NFC-E 000007703"
,01/03/2022,45764,10164,288.0,"10.01,NFC-E 000039728"
,01/03/2022,45764,10164,210.78,"10.01,NFC-E 000039737"
,01/03/2022,45764,10164,654.89,"10.01,NFC-E 000007353"
,01/03/2022,45764,10164,148.56,"10.01,NFC-E 000007362"
,01/03/2022,45764,10164,133.56,"10.01,NFC-E 000007367"
,02/03/2022,45764,10164,190.83,"10.01,NFC-E 000007374"
,01/03/2022,45764,10164,159.2,"10.01,NFC-E 000047052"
,02/03/2022,45764,10164,1687.9,"10.01,NFC-E 000007375"
,02/03/2022,45764,10164,167.94,"10.01,NFC-E 000047058"
,02/03/2022,45764,10164,251.48,"10.01,NFC-E 000039752"
,02/03/2022,45764,10164,128.9,"10.01,NFC-E 000039748"
,02/03/2022,45764,10164,197.0,"10.01,NFC-E 000047063"
,02/03/2022,45764,10164,111.44,"10.01,NFC-E 000007377"
,02/03/2022,45764,10164,211.2,"10.01,NFC-E 000039753"
,02/03/2022,45764,10164,143.98,"10.01,NFC-E 000047068"
,02/03/2022,45764,10164,265.05,"10.01,NFC-E 000047071"
,02/03/2022,45764,10164,273.0,"10.01,NFC-E 000039758"
,02/03/2022,45764,10164,132.51,"10.01,NFC-E 000047074"
,02/03/2022,45764,10164,115.05,"10.01,NFC-E 000047076"
,02/03/2022,45764,10164,128.9,"10.01,NFC-E 000047077"
,03/03/2022,45764,10164,315.1,"10.01,NFC-E 000039777"
,03/03/2022,45764,10164,314.0,"10.01,NFC-E 000007394"
,03/03/2022,45764,10164,557.17,"10.01,NFC-E 000007392"
,03/03/2022,45764,10164,269.0,"10.01,NFC-E 000007398"
,03/03/2022,45764,10164,143.98,"10.01,NFC-E 000047090"
,04/03/2022,45764,10164,509.0,"10.01,NFC-E 000007414"
,04/03/2022,45764,10164,290.0,"10.01,NFC-E 000047096"
,04/03/2022,45764,10164,273.5,"10.01,NFC-E 000047097"
,04/03/2022,45764,10164,949.0,"10.01,NFC-E 000039781"
,05/03/2022,45764,10164,167.94,"10.01,NFC-E 000039795"
,05/03/2022,45764,10164,1718.64,"10.01,NFC-E 000047104"
,04/03/2022,45764,10164,86.8,"10.01,NFC-E 000007425"
,04/03/2022,45764,10164,159.36,"10.01,NFC-E 000039784"
,04/03/2022,45764,10164,87.92,"10.01,NFC-E 000039789"
,04/03/2022,45764,10164,126.93,"10.01,NFC-E 000039790"
,05/03/2022,45764,10164,1479.0,"10.01,NFC-E 000039791"
,05/03/2022,45764,10164,103.56,"10.01,NFC-E 000007430"
,05/03/2022,45764,10164,113.0,"10.01,NFC-E 000007431"
,05/03/2022,45764,10164,99.79,"10.01,NFC-E 000039802"
,05/03/2022,45764,10164,129.66,"10.01,NFC-E 000039804"
,05/03/2022,45764,10164,190.83,"10.01,NFC-E 000047108"
,05/03/2022,45764,10164,134.1,"10.01,NFC-E 000007434"
,05/03/2022,45764,10164,2686.2,"10.01,NFC-E 000047112"
,05/03/2022,45764,10164,123.45,"10.01,NFC-E 000007435"
,05/03/2022,45764,10164,1511.0,"10.01,NFC-E 000047115"
,05/03/2022,45764,10164,674.5,"10.01,NFC-E 000047119"
,05/03/2022,45764,10164,142.0,"10.01,NFC-E 000047122"
,06/03/2022,45764,10164,114.58,"10.01,NFC-E 000047148"
,06/03/2022,45764,10164,276.81,"10.01,NFC-E 000039814"
,06/03/2022,45764,10164,449.7,"10.01,NFC-E 000039827"
,06/03/2022,45764,10164,44.4,"10.01,NFC-E 000047131"
,06/03/2022,45764,10164,185.61,"10.01,NFC-E 000047143"
,06/03/2022,45764,10164,557.17,"10.01,NFC-E 000039829"
,06/03/2022,45764,10164,557.17,"10.01,NFC-E 000039843"
,07/03/2022,45764,10164,1299.38,"10.01,NFC-E 000039851"
,07/03/2022,45764,10164,664.06,"10.01,NFC-E 000039866"
,07/03/2022,45764,10164,123.45,"10.01,NFC-E 000039848"
,07/03/2022,45764,10164,149.0,"10.01,NFC-E 000039849"
,07/03/2022,45764,10164,205.28,"10.01,NFC-E 000039863"
,07/03/2022,45764,10164,99.79,"10.01,NFC-E 000047173"
,07/03/2022,45764,10164,149.0,"10.01,NFC-E 000047175"
,07/03/2022,45764,10164,125.18,"10.01,NFC-E 000047182"
,08/03/2022,45764,10164,91.16,"10.01,NFC-E 000047195"
,08/03/2022,45764,10164,161.2,"10.01,NFC-E 000007449"
,08/03/2022,45764,10164,299.0,"10.01,NFC-E 000007451"
,08/03/2022,45764,10164,109.9,"10.01,NFC-E 000039883"
,08/03/2022,45764,10164,865.68,"10.01,NFC-E 000007461"
,08/03/2022,45764,10164,518.92,"10.01,NFC-E 000047211"
,08/03/2022,45764,10164,125.18,"10.01,NFC-E 000007457"
,08/03/2022,45764,10164,159.5,"10.01,NFC-E 000007462"
,09/03/2022,45764,10164,101.24,"10.01,NFC-E 000047219"
,09/03/2022,45764,10164,99.9,"10.01,NFC-E 000039887"
,10/03/2022,45764,10164,580.56,"10.01,NFC-E 000039912"
,10/03/2022,45764,10164,218.22,"10.01,NFC-E 000039913"
,09/03/2022,45764,10164,749.0,"10.01,NFC-E 000039903"
,10/03/2022,45764,10164,99.9,"10.01,NFC-E 000039914"
,10/03/2022,45764,10164,137.88,"10.01,NFC-E 000047228"
,10/03/2022,45764,10164,134.1,"10.01,NFC-E 000047231"
,10/03/2022,45764,10164,209.0,"10.01,NFC-E 000039927"
,10/03/2022,45764,10164,599.0,"10.01,NFC-E 000007491"
,10/03/2022,45764,10164,499.0,"10.01,NFC-E 000007487"
,10/03/2022,45764,10164,159.2,"10.01,NFC-E 000007492"
,11/03/2022,45764,10164,515.44,"10.01,NFC-E 000039951"
,11/03/2022,45764,10164,1632.8,"10.01,NFC-E 000039944"
,11/03/2022,45764,10164,779.0,"10.01,NFC-E 000047240"
,11/03/2022,45764,10164,29.0,"10.01,NFC-E 000047249"
,11/03/2022,45764,10164,204.72,"10.01,NFC-E 000039954"
,11/03/2022,45764,10164,2289.3,"10.01,NFC-E 000047250"
,12/03/2022,45764,10164,135.98,"10.01,NFC-E 000039963"
,12/03/2022,45764,10164,123.45,"10.01,NFC-E 000039964"
,12/03/2022,45764,10164,149.0,"10.01,NFC-E 000039965"
,12/03/2022,45764,10164,123.45,"10.01,NFC-E 000007531"
,12/03/2022,45764,10164,284.82,"10.01,NFC-E 000039966"
,12/03/2022,45764,10164,112.98,"10.01,NFC-E 000007513"
,13/03/2022,45764,10164,204.72,"10.01,NFC-E 000039981"
,13/03/2022,45764,10164,207.45,"10.01,NFC-E 000039983"
,12/03/2022,45764,10164,204.72,"10.01,NFC-E 000039971"
,12/03/2022,45764,10164,143.98,"10.01,NFC-E 000007518"
,12/03/2022,45764,10164,99.9,"10.01,NFC-E 000047268"
,12/03/2022,45764,10164,318.48,"10.01,NFC-E 000047269"
,12/03/2022,45764,10164,329.0,"10.01,NFC-E 000007523"
,12/03/2022,45764,10164,99.0,"10.01,NFC-E 000047273"
,13/03/2022,45764,10164,299.0,"10.01,NFC-E 000047281"
,13/03/2022,45764,10164,102.6,"10.01,NFC-E 000047282"
,13/03/2022,45764,10164,199.22,"10.01,NFC-E 000047285"
,13/03/2022,45764,10164,49.9,"10.01,NFC-E 000047288"
,13/03/2022,45764,10164,622.2,"10.01,NFC-E 000039988"
,13/03/2022,45764,10164,146.1,"10.01,NFC-E 000047291"
,13/03/2022,45764,10164,114.9,"10.01,NFC-E 000039976"
,13/03/2022,45764,10164,196.47,"10.01,NFC-E 000039979"
,13/03/2022,45764,10164,899.01,"10.01,NFC-E 000039985"
,13/03/2022,45764,10164,392.94,"10.01,NFC-E 000039984"
,13/03/2022,45764,10164,99.79,"10.01,NFC-E 000039992"
,13/03/2022,45764,10164,159.36,"10.01,NFC-E 000039993"
,14/03/2022,45764,10164,123.45,"10.01,NFC-E 000040016"
,13/03/2022,45764,10164,137.88,"10.01,NFC-E 000047297"
,13/03/2022,45764,10164,115.14,"10.01,NFC-E 000047304"
,14/03/2022,45764,10164,257.56,"10.01,NFC-E 000040027"
,15/03/2022,45764,10164,630.0,"10.01,NFC-E 000040042"
,14/03/2022,45764,10164,1672.2,"10.01,NFC-E 000040020"
,14/03/2022,45764,10164,199.22,"10.01,NFC-E 000040024"
,15/03/2022,45764,10164,991.08,"10.01,NFC-E 000047348"
,15/03/2022,45764,10164,174.06,"10.01,NFC-E 000040038"
,15/03/2022,45764,10164,112.98,"10.01,NFC-E 000047327"
,15/03/2022,45764,10164,149.01,"10.01,NFC-E 000047331"
,15/03/2022,45764,10164,130.8,"10.01,NFC-E 000047334"
,15/03/2022,45764,10164,205.84,"10.01,NFC-E 000040045"
,15/03/2022,45764,10164,157.18,"10.01,NFC-E 000040046"
,15/03/2022,45764,10164,203.0,"10.01,NFC-E 000040050"
,15/03/2022,45764,10164,53.0,"10.01,NFC-E 000040051"
,15/03/2022,45764,10164,149.0,"10.01,NFC-E 000047351"
,16/03/2022,45764,10164,179.83,"10.01,NFC-E 000007537"
,16/03/2022,45764,10164,208.71,"10.01,NFC-E 000007540"
,16/03/2022,45764,10164,159.0,"10.01,NFC-E 000040058"
,16/03/2022,45764,10164,203.0,"10.01,NFC-E 000040059"
,16/03/2022,45764,10164,160.0,"10.01,NFC-E 000047364"
,16/03/2022,45764,10164,136.88,"10.01,NFC-E 000047371"
,16/03/2022,45764,10164,765.16,"10.01,NFC-E 000047378"
,16/03/2022,45764,10164,214.35,"10.01,NFC-E 000047380"
,17/03/2022,45764,10164,192.94,"10.01,NFC-E 000040063"
,17/03/2022,45764,10164,584.4,"10.01,NFC-E 000007551"
,17/03/2022,45764,10164,134.99,"10.01,NFC-E 000040070"
,17/03/2022,45764,10164,576.6,"10.01,NFC-E 000047388"
,17/03/2022,45764,10164,142.0,"10.01,NFC-E 000047391"
,17/03/2022,45764,10164,318.4,"10.01,NFC-E 000047397"
,17/03/2022,45764,10164,144.4,"10.01,NFC-E 000047396"
,18/03/2022,45764,10164,126.93,"10.01,NFC-E 000047412"
,18/03/2022,45764,10164,561.64,"10.01,NFC-E 000007568"
,18/03/2022,45764,10164,146.4,"10.01,NFC-E 000040100"
,18/03/2022,45764,10164,276.81,"10.01,NFC-E 000040103"
,19/03/2022,45764,10164,1484.88,"10.01,NFC-E 000007603"
,19/03/2022,45764,10164,231.67,"10.01,NFC-E 000040115"
,18/03/2022,45764,10164,142.41,"10.01,NFC-E 000007595"
,19/03/2022,45764,10164,659.1,"10.01,NFC-E 000040110"
,19/03/2022,45764,10164,198.0,"10.01,NFC-E 000040118"
,19/03/2022,45764,10164,222.9,"10.01,NFC-E 000047426"
,19/03/2022,45764,10164,159.0,"10.01,NFC-E 000040117"
,19/03/2022,45764,10164,113.31,"10.01,NFC-E 000047434"
,19/03/2022,45764,10164,123.45,"10.01,NFC-E 000047435"
,20/03/2022,45764,10164,838.8,"10.01,NFC-E 000040136"
,19/03/2022,45764,10164,125.18,"10.01,NFC-E 000047440"
,19/03/2022,45764,10164,399.0,"10.01,NFC-E 000047445"
,20/03/2022,45764,10164,100.0,"10.01,NFC-E 000040144"
,20/03/2022,45764,10164,284.3,"10.01,NFC-E 000040154"
,20/03/2022,45764,10164,198.0,"10.01,NFC-E 000040155"
,21/03/2022,45764,10164,123.45,"10.01,NFC-E 000040168"
,21/03/2022,45764,10164,89.9,"10.01,NFC-E 000040184"
,21/03/2022,45764,10164,248.0,"10.01,NFC-E 000040170"
,21/03/2022,45764,10164,211.92,"10.01,NFC-E 000040172"
,22/03/2022,45764,10164,475.56,"10.01,NFC-E 000047481"
,22/03/2022,45764,10164,2339.8,"10.01,NFC-E 000007614"
,21/03/2022,45764,10164,902.1,"10.01,NFC-E 000040177"
,22/03/2022,45764,10164,153.18,"10.01,NFC-E 000040197"
,22/03/2022,45764,10164,299.01,"10.01,NFC-E 000047485"
,23/03/2022,45764,10164,899.0,"10.01,NFC-E 000040222"
,22/03/2022,45764,10164,606.9,"10.01,NFC-E 000047489"
,22/03/2022,45764,10164,1833.2,"10.01,NFC-E 000047493"
,23/03/2022,45764,10164,200.78,"10.01,NFC-E 000007624"
,23/03/2022,45764,10164,525.3,"10.01,NFC-E 000047502"
,24/03/2022,45764,10164,101.24,"10.01,NFC-E 000047506"
,23/03/2022,45764,10164,205.28,"10.01,NFC-E 000007630"
,23/03/2022,45764,10164,123.45,"10.01,NFC-E 000047494"
,23/03/2022,45764,10164,262.96,"10.01,NFC-E 000047496"
,23/03/2022,45764,10164,112.0,"10.01,NFC-E 000040206"
,23/03/2022,45764,10164,101.18,"10.01,NFC-E 000040211"
,23/03/2022,45764,10164,205.28,"10.01,NFC-E 000007631"
,23/03/2022,45764,10164,1610.0,"10.01,NFC-E 000047497"
,23/03/2022,45764,10164,155.42,"10.01,NFC-E 000040214"
,23/03/2022,45764,10164,96.22,"10.01,NFC-E 000040220"
,25/03/2022,45764,10164,640.8,"10.01,NFC-E 000047521"
,24/03/2022,45764,10164,89.9,"10.01,NFC-E 000047507"
,24/03/2022,45764,10164,125.18,"10.01,NFC-E 000047512"
,24/03/2022,45764,10164,94.9,"10.01,NFC-E 000047516"
,25/03/2022,45764,10164,136.88,"10.01,NFC-E 000007648"
,25/03/2022,45764,10164,126.93,"10.01,NFC-E 000040240"
,25/03/2022,45764,10164,142.92,"10.01,NFC-E 000047519"
,25/03/2022,45764,10164,299.0,"10.01,NFC-E 000040242"
,25/03/2022,45764,10164,149.0,"10.01,NFC-E 000040243"
,25/03/2022,45764,10164,564.98,"10.01,NFC-E 000007658"
,27/03/2022,45764,10164,159.86,"10.01,NFC-E 000047540"
,26/03/2022,45764,10164,757.12,"10.01,NFC-E 000007671"
,26/03/2022,45764,10164,269.01,"10.01,NFC-E 000040251"
,26/03/2022,45764,10164,557.17,"10.01,NFC-E 000040256"
,26/03/2022,45764,10164,299.0,"10.01,NFC-E 000007672"
,26/03/2022,45764,10164,103.56,"10.01,NFC-E 000040268"
,26/03/2022,45764,10164,125.18,"10.01,NFC-E 000040267"
,26/03/2022,45764,10164,179.0,"10.01,NFC-E 000040269"
,27/03/2022,45764,10164,661.68,"10.01,NFC-E 000047545"
,27/03/2022,45764,10164,455.5,"10.01,NFC-E 000047536"
,27/03/2022,45764,10164,211.52,"10.01,NFC-E 000040276"
,27/03/2022,45764,10164,299.01,"10.01,NFC-E 000040281"
,27/03/2022,45764,10164,113.31,"10.01,NFC-E 000047547"
,27/03/2022,45764,10164,91.16,"10.01,NFC-E 000047548"
,27/03/2022,45764,10164,125.18,"10.01,NFC-E 000047551"
,27/03/2022,45764,10164,203.0,"10.01,NFC-E 000047553"
,28/03/2022,45764,10164,1063.35,"10.01,NFC-E 000040290"
,28/03/2022,45764,10164,2700.62,"10.01,NFC-E 000040301"
,28/03/2022,45764,10164,159.36,"10.01,NFC-E 000040303"
,28/03/2022,45764,10164,165.84,"10.01,NFC-E 000040306"
,28/03/2022,45764,10164,2353.3,"10.01,NFC-E 000047561"
,28/03/2022,45764,10164,61.28,"10.01,NFC-E 000047562"
,28/03/2022,45764,10164,203.0,"10.01,NFC-E 000047564"
,28/03/2022,45764,10164,949.01,"10.01,NFC-E 000047574"
,29/03/2022,45764,10164,113.31,"10.01,NFC-E 000047577"
,29/03/2022,45764,10164,89.9,"10.01,NFC-E 000047578"
,29/03/2022,45764,10164,292.62,"10.01,NFC-E 000007676"
,29/03/2022,45764,10164,123.45,"10.01,NFC-E 000047587"
,29/03/2022,45764,10164,155.0,"10.01,NFC-E 000040320"
,29/03/2022,45764,10164,211.52,"10.01,NFC-E 000040323"
,29/03/2022,45764,10164,499.0,"10.01,NFC-E 000007680"
,29/03/2022,45764,10164,149.01,"10.01,NFC-E 000047586"
,30/03/2022,45764,10164,508.32,"10.01,NFC-E 000040327"
,30/03/2022,45764,10164,125.18,"10.01,NFC-E 000007686"
,30/03/2022,45764,10164,123.45,"10.01,NFC-E 000040335"
,30/03/2022,45764,10164,109.9,"10.01,NFC-E 000047593"
,30/03/2022,45764,10164,580.56,"10.01,NFC-E 000040340"
,30/03/2022,45764,10164,99.01,"10.01,NFC-E 000040341"
,30/03/2022,45764,10164,146.4,"10.01,NFC-E 000040342"
,30/03/2022,45764,10164,208.71,"10.01,NFC-E 000040347"
,30/03/2022,45764,10164,123.45,"10.01,NFC-E 000040345"
,30/03/2022,45764,10164,142.41,"10.01,NFC-E 000047597"
,30/03/2022,45764,10164,253.83,"10.01,NFC-E 000047601"
,30/03/2022,45764,10164,241.31,"10.01,NFC-E 000040349"
,31/03/2022,45764,10164,214.35,"10.01,NFC-E 000040356"
,31/03/2022,45764,10164,269.23,"10.01,NFC-E 000047614"
,31/03/2022,45764,10164,126.93,"10.01,NFC-E 000040358"
,31/03/2022,45764,10164,700.0,"10.01,NFC-E 000040364"
,31/03/2022,45764,10164,131.48,"10.01,NFC-E 000040365"
,31/03/2022,45764,10164,125.18,"10.01,NFC-E 000007711"
,30/03/2022,10221,10164,1200.6,"10.01,CNF 642092024 / NFC-E 000007688"
,31/03/2022,10221,10164,139.0,"10.01,NFC-E 000007696"
,01/03/2022,10221,10164,182.0,"10.01,CNF 629978050 / RC 630148967 / NFC-E 000039724"
,01/03/2022,10221,10164,261.5,"10.01,CNF 630093416 / RC 630202992 / NFC-E 000039727"
,02/03/2022,10221,10164,661.0,"10.01,CNF 630216585 / NFC-E 000061697 / RC 631207631"
,03/03/2022,10221,10164,1948.5,"10.01,CNF 630767640 / NFC-E 000021434 / NFC-E 000061791"
,03/03/2022,10221,10164,1449.0,"10.01,CNF 630767711 / NFC-E 000061747"
,05/03/2022,10221,10164,1788.1,"10.01,CNF 632498896 / NFC-E 000047120 / RC 632510074"
,06/03/2022,10221,10164,1637.76,"10.01,CNF 632604706 / RC 632609319 / NFC-E 000047146"
,06/03/2022,10221,10164,1939.9,"10.01,CNF 632635392 / RC 632659533 / NFC-E 000047157"
,06/03/2022,10221,10164,1051.0,"10.01,CNF 632666322 / RC 632667014 / NFC-E 000039844"
,07/03/2022,10221,10164,452.75,"10.01,CNF 633182141 / NFC-E 000047183 / RC 633207098"
,08/03/2022,10221,10164,1249.0,"10.01,CNF 633744836 / NFC-E 000009042"
,09/03/2022,10221,10164,1739.5,"10.01,CNF 633745041 / RC 634124327 / NFC-E 000039888"
,09/03/2022,10221,10164,321.0,"10.01,CNF 633835419 / RC 634086087 / NFC-E 000007467"
,09/03/2022,10221,10164,588.7,"10.01,CNF 634082044 / RC 634212870 / NFC-E 000039894"
,10/03/2022,10221,10164,259.8,"10.01,CNF 634774986 / RC 634794149 / NFC-E 000007488"
,11/03/2022,10221,10164,2227.2,"10.01,CNF 634963152 / NFC-E 000061938"
,13/03/2022,10221,10164,673.0,"10.01,CNF 635950653 / RC 635964828 / NFC-E 000039990"
,13/03/2022,10221,10164,730.5,"10.01,CNF 635968385 / RC 636000639 / NFC-E 000047300"
,15/03/2022,10221,10164,387.05,"10.01,CNF 636011840 / NFC-E 000062043"
,14/03/2022,10221,10164,1344.8,"10.01,CNF 636243480 / RC 636759724 / NFC-E 000062015"
,14/03/2022,10221,10164,1622.75,"10.01,CNF 636396311 / NFC-E 000040007 / RC 636472526"
,15/03/2022,10221,10164,677.4,"10.01,CNF 636483344 / NFC-E 000040028 / RC 636621443"
,17/03/2022,10221,10164,675.02,"10.01,CNF 637420841 / NFC-E 000040067 / RC 637680733 / RC 637680694"
,17/03/2022,10221,10164,137.23,"10.01,CNF 637611146 / RC 637735009 / NFC-E 000040071"
,17/03/2022,10221,10164,714.24,"10.01,CNF 637820294 / RC 639195727 / NFC-E 000062167"
,18/03/2022,10221,10164,381.0,"10.01,CNF 638131931 / RC 638250781 / RC 638250704 / NFC-E 000007575"
,19/03/2022,10221,10164,675.1,"10.01,CNF 638629569 / NFC-E 000062164"
,20/03/2022,10221,10164,1077.35,"10.01,CNF 638863492 / RC 638895184 / NFC-E 000047456"
,21/03/2022,10221,10164,757.88,"10.01,CNF 638900388 / NFC-E 000062149"
,23/03/2022,10221,10164,2013.64,"10.01,CNF 639972029 / NFC-E 000040213 / RC 640056517"
,01/03/2022,10221,10164,235.3,"10.01,NFC-E 000039726"
,01/03/2022,10221,10164,497.7,"10.01,NFC-E 000039730"
,01/03/2022,10221,10164,211.92,"10.01,NFC-E 000039735"
,01/03/2022,10221,10164,1858.0,"10.01,NFC-E 000007354"
,01/03/2022,10221,10164,179.0,"10.01,NFC-E 000007361"
,01/03/2022,10221,10164,29.9,"10.01,NFC-E 000007364"
,02/03/2022,10221,10164,269.23,"10.01,NFC-E 000039744"
,02/03/2022,10221,10164,1463.1,"10.01,NFC-E 000039745"
,03/03/2022,10221,10164,159.36,"10.01,NFC-E 000039764"
,03/03/2022,10221,10164,205.54,"10.01,NFC-E 000047084"
,04/03/2022,10221,10164,544.5,"10.01,NFC-E 000007417"
,05/03/2022,10221,10164,157.22,"10.01,NFC-E 000007432"
,05/03/2022,10221,10164,1463.1,"10.01,NFC-E 000047113"
,06/03/2022,10221,10164,123.45,"10.01,NFC-E 000039812"
,06/03/2022,10221,10164,359.0,"10.01,NFC-E 000047126"
,06/03/2022,10221,10164,537.5,"10.01,NFC-E 000039833"
,06/03/2022,10221,10164,54.04,"10.01,NFC-E 000047138"
,06/03/2022,10221,10164,624.16,"10.01,NFC-E 000047141"
,06/03/2022,10221,10164,123.45,"10.01,NFC-E 000047144"
,06/03/2022,10221,10164,57.0,"10.01,NFC-E 000039826"
,06/03/2022,10221,10164,149.07,"10.01,NFC-E 000047152"
,06/03/2022,10221,10164,484.7,"10.01,NFC-E 000047155"
,06/03/2022,10221,10164,1665.4,"10.01,NFC-E 000047158"
,07/03/2022,10221,10164,198.54,"10.01,NFC-E 000039852"
,07/03/2022,10221,10164,470.7,"10.01,NFC-E 000047171"
,07/03/2022,10221,10164,137.88,"10.01,NFC-E 000047179"
,07/03/2022,10221,10164,209.0,"10.01,NFC-E 000047187"
,08/03/2022,10221,10164,899.0,"10.01,NFC-E 000047204"
,08/03/2022,10221,10164,2456.8,"10.01,NFC-E 000007458"
